taskname,type,start,end,duration,size,policy,acclname
Internal-D2H-H2D(task13)-from-0-to-1,MemFlushOut,2.73039,2.73224,0.00185275,0,sdq,AMD Radeon RX 6900 XT 1
task18,Kernel,2.73095,2.81222,0.0812736,1048576,sdq,NVIDIA GeForce RTX 3090 0
task15,Kernel,2.81224,2.89274,0.0805018,1048576,sdq,NVIDIA GeForce RTX 3090 0
task22,Kernel,2.89275,2.97314,0.0803976,1048576,sdq,NVIDIA GeForce RTX 3090 0
task24,Kernel,2.97315,3.05361,0.0804577,1048576,sdq,NVIDIA GeForce RTX 3090 0
task21,Kernel,3.05362,3.13416,0.0805409,1048576,sdq,NVIDIA GeForce RTX 3090 0
task23,Kernel,3.13417,3.21462,0.0804508,1048576,sdq,NVIDIA GeForce RTX 3090 0
task33,Kernel,3.21463,3.29506,0.0804343,1048576,sdq,NVIDIA GeForce RTX 3090 0
task29,Kernel,3.29507,3.37596,0.0808876,1048576,sdq,NVIDIA GeForce RTX 3090 0
task13,Kernel,2.73225,3.38128,0.649031,1048576,sdq,AMD Radeon RX 6900 XT 1
task41,Kernel,3.37597,3.45672,0.0807524,1048576,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task14)-from-0-to-1,MemFlushOut,3.38129,3.45952,0.0782301,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task14)-to-1,MemFlushOut,3.45953,3.46022,0.000692844,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task14)-to-1,MemFlushOut,3.46023,3.4609,0.000674009,0,sdq,AMD Radeon RX 6900 XT 1
task25,Kernel,3.45673,3.53818,0.0814576,1048576,sdq,NVIDIA GeForce RTX 3090 0
task28,Kernel,3.53819,3.6189,0.0807083,1048576,sdq,NVIDIA GeForce RTX 3090 0
task14,Kernel,3.46091,4.12282,0.661916,1048576,sdq,AMD Radeon RX 6900 XT 1
Internal-D2H-H2D(task51)-from-1-to-0,MemFlushOut,3.61891,4.1234,0.504491,0,sdq,NVIDIA GeForce RTX 3090 0
Internal-D2H-H2D(task27)-from-0-to-1,MemFlushOut,4.12284,4.12484,0.00200725,0,sdq,AMD Radeon RX 6900 XT 1
Internal-H2D(task27)-to-1,MemFlushOut,4.12485,4.12538,0.000531197,0,sdq,AMD Radeon RX 6900 XT 1
