taskname,type,start,end,duration,size,policy,acclname
task135,Kernel,46.6751,47.3797,0.704561,1048576,roundrobin,AMD Radeon Graphics 0
task127,Kernel,46.8909,47.5999,0.708982,1048576,roundrobin,AMD Radeon Graphics 1
task143,Kernel,47.3797,48.0866,0.706876,1048576,roundrobin,AMD Radeon Graphics 0
task130,Kernel,47.5999,48.3089,0.709068,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task131)-from-0-to-1,MemFlushOut,48.309,48.3095,0.000521898,0,roundrobin,AMD Radeon Graphics 1
task133,Kernel,48.0866,48.7898,0.703208,1048576,roundrobin,AMD Radeon Graphics 0
task131,Kernel,48.3095,49.0247,0.715216,1048576,roundrobin,AMD Radeon Graphics 1
task140,Kernel,48.7898,49.4946,0.704752,1048576,roundrobin,AMD Radeon Graphics 0
task138,Kernel,49.0247,49.7446,0.719865,1048576,roundrobin,AMD Radeon Graphics 1
task136,Kernel,49.4946,50.203,0.708457,1048576,roundrobin,AMD Radeon Graphics 0
task134,Kernel,49.7446,50.4526,0.70802,1048576,roundrobin,AMD Radeon Graphics 1
task141,Kernel,50.203,50.9088,0.705721,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task139)-from-1-to-0,MemFlushOut,50.9088,50.9096,0.000851631,0,roundrobin,AMD Radeon Graphics 0
task149,Kernel,50.4526,51.1578,0.705189,1048576,roundrobin,AMD Radeon Graphics 1
task139,Kernel,50.9096,51.6139,0.704222,1048576,roundrobin,AMD Radeon Graphics 0
task142,Kernel,51.1578,51.8637,0.705875,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task150)-from-0-to-1,MemFlushOut,51.8637,51.8645,0.000833273,0,roundrobin,AMD Radeon Graphics 1
task153,Kernel,51.6139,52.3154,0.701541,1048576,roundrobin,AMD Radeon Graphics 0
task150,Kernel,51.8645,52.5717,0.707185,1048576,roundrobin,AMD Radeon Graphics 1
task145,Kernel,52.3154,53.0209,0.705458,1048576,roundrobin,AMD Radeon Graphics 0
task144,Kernel,52.5717,53.2761,0.704369,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task148)-from-0-to-1,MemFlushOut,53.2761,53.2769,0.000832081,0,roundrobin,AMD Radeon Graphics 1
task156,Kernel,53.0209,53.7386,0.717736,1048576,roundrobin,AMD Radeon Graphics 0
task148,Kernel,53.2769,53.9829,0.705961,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task158)-from-0-to-1,MemFlushOut,53.9829,53.9834,0.000518799,0,roundrobin,AMD Radeon Graphics 1
task160,Kernel,53.7386,54.4402,0.701525,1048576,roundrobin,AMD Radeon Graphics 0
task158,Kernel,53.9834,54.691,0.707596,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task152)-from-0-to-1,MemFlushOut,54.6911,54.6919,0.000845671,0,roundrobin,AMD Radeon Graphics 1
task146,Kernel,54.4402,55.1439,0.703737,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task151)-from-1-to-0,MemFlushOut,55.144,55.1445,0.000540733,0,roundrobin,AMD Radeon Graphics 0
task152,Kernel,54.6919,55.3951,0.703167,1048576,roundrobin,AMD Radeon Graphics 1
task151,Kernel,55.1445,55.85,0.705516,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task165)-from-1-to-0,MemFlushOut,55.8501,55.8509,0.000845432,0,roundrobin,AMD Radeon Graphics 0
task164,Kernel,55.3951,56.1025,0.707421,1048576,roundrobin,AMD Radeon Graphics 1
task165,Kernel,55.8509,56.5546,0.70369,1048576,roundrobin,AMD Radeon Graphics 0
Internal-D2D(task161)-from-1-to-0,MemFlushOut,56.5546,56.5555,0.000915766,0,roundrobin,AMD Radeon Graphics 0
task154,Kernel,56.1025,56.8084,0.705864,1048576,roundrobin,AMD Radeon Graphics 1
task161,Kernel,56.5555,57.2748,0.71931,1048576,roundrobin,AMD Radeon Graphics 0
task147,Kernel,56.8084,57.5364,0.727946,1048576,roundrobin,AMD Radeon Graphics 1
Internal-D2D(task157)-from-0-to-1,MemFlushOut,57.5364,57.5369,0.000546694,0,roundrobin,AMD Radeon Graphics 1
