taskname,type,start,end,duration,size,policy,acclname
Internal-D2D(task75)-from-0-to-2,MemFlushOut,8.10122,8.1013,7.55787e-05,0,random,Tesla V100-DGXS-32GB 2
task72,Kernel,7.84535,8.3274,0.482056,1048576,random,Tesla V100-DGXS-32GB 3
task62,Kernel,8.1012,8.59989,0.498687,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task77)-from-2-to-0,MemFlushOut,8.59991,8.59998,7.55787e-05,0,random,Tesla V100-DGXS-32GB 0
task75,Kernel,8.10132,8.84921,0.74789,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task73)-from-3-to-2,MemFlushOut,8.84924,8.84933,8.70228e-05,0,random,Tesla V100-DGXS-32GB 2
task77,Kernel,8.59999,8.99959,0.399599,1048576,random,Tesla V100-DGXS-32GB 0
task73,Kernel,8.84934,9.12117,0.271824,1048576,random,Tesla V100-DGXS-32GB 2
task68,Kernel,8.99961,9.26983,0.270212,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task66)-from-2-to-0,MemFlushOut,9.26986,9.26994,8.36849e-05,0,random,Tesla V100-DGXS-32GB 0
task66,Kernel,9.26996,9.54185,0.271885,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task78)-from-3-to-0,MemFlushOut,9.54187,9.54195,7.29561e-05,0,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task67)-from-0-to-3,MemFlushOut,9.542,9.54209,9.58443e-05,0,random,Tesla V100-DGXS-32GB 3
task78,Kernel,9.54196,9.81415,0.272191,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task120)-from-3-to-0,MemFlushOut,9.81416,9.81423,7.24792e-05,0,random,Tesla V100-DGXS-32GB 0
task67,Kernel,9.54211,10.0842,0.542091,1048576,random,Tesla V100-DGXS-32GB 3
Internal-D2D(task74)-from-0-to-1,MemFlushOut,10.0843,10.0843,8.22544e-05,0,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task81)-from-0-to-2,MemFlushOut,10.0843,10.0844,0.000140667,0,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task90)-from-2-to-3,MemFlushOut,10.0845,10.0845,7.58171e-05,0,random,Tesla V100-DGXS-32GB 3
task120,Kernel,9.81424,10.3386,0.524345,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task76)-from-3-to-0,MemFlushOut,10.3386,10.3387,6.58035e-05,0,random,Tesla V100-DGXS-32GB 0
task74,Kernel,10.0844,10.6101,0.525764,1048576,random,Tesla V100-DGXS-32GB 1
Internal-D2D(task79)-from-0-to-1,MemFlushOut,10.6101,10.6102,6.1512e-05,0,random,Tesla V100-DGXS-32GB 1
task81,Kernel,10.0844,10.6113,0.526838,1048576,random,Tesla V100-DGXS-32GB 2
Internal-D2D(task85)-from-0-to-2,MemFlushOut,10.6113,10.6114,7.08103e-05,0,random,Tesla V100-DGXS-32GB 2
task90,Kernel,10.0845,10.8567,0.772182,1048576,random,Tesla V100-DGXS-32GB 3
task76,Kernel,10.3387,11.1086,0.769902,1048576,random,Tesla V100-DGXS-32GB 0
Internal-D2D(task83)-from-3-to-0,MemFlushOut,11.1086,11.1087,7.24792e-05,0,random,Tesla V100-DGXS-32GB 0
task94,Kernel,10.8568,11.1264,0.269656,1048576,random,Tesla V100-DGXS-32GB 3
